id,subject,object,relation_id,relation_label,relation_iri,references
f3789b2a-becc-44a6-8380-2f2cd6fe424b,MONDO:0010679,HP:0003323,RO:0002200,has phenotype,http://purl.obolibrary.org/obo/RO_0002200,MONDO:0010679
7f4849f8-ae64-46a6-9310-27467a43a940,ClinVarVariant:650539,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
a39600f1-af16-46b6-b6ea-095d921ce305,ClinVarVariant:455829,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
38a9650f-c9af-4745-8085-5f7482e62f60,ClinVarVariant:984441,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
3bfa58da-cf12-4c9c-a3b3-e39e0fc87af3,MGI:3655088,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,PMID:10792059
054b4e65-e69b-4ed5-a459-ecb2178a06cc,HGNC:2928,GO:0050998,RO:0002327,enables,http://purl.obolibrary.org/obo/RO_0002327,PMID:7545544
a73cbf59-28c3-4da9-b2f9-986cb3f2aa18,ClinVarVariant:803845,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
4fd45ab8-e0df-47e5-b8d7-d699cb0f864e,ClinVarVariant:373091,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
76b58cc7-4b48-4733-bdcf-af6a420a0319,ClinVarVariant:455939,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
6c6782fd-3880-4923-a9fb-8185ee0f35a1,ClinVarVariant:455815,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:22090376|PMID:19449031|PMID:18663755|PMID:12324874
b554245e-f2ec-4465-86b3-2f6521d54f79,HGNC:2928,HP:0001513,RO:0002200,has phenotype,http://purl.obolibrary.org/obo/RO_0002200,MONDO:0019181
72f6c456-bc01-4121-aed1-213722547761,ClinVarVariant:831052,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:27206868
62349a1b-9e2f-4686-a331-b61eb550902b,HGNC:2928,HP:0000256,RO:0002200,has phenotype,http://purl.obolibrary.org/obo/RO_0002200,MONDO:0019181
dd45adca-01ab-44f0-8863-e85f042ec55f,HGNC:2928,HP:0003546,RO:0002200,has phenotype,http://purl.obolibrary.org/obo/RO_0002200,MONDO:0010311
05ad51c1-2008-4d33-adba-37436ef63419,ClinVarVariant:198011,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
aabb6e62-2e79-420d-906e-cac078b1fa07,ClinVarVariant:833478,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
3914b13e-e30f-4d29-ba6c-db89b0a9c679,ClinVarVariant:803811,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
09aa6028-9c80-4970-9e47-12245f641640,ClinVarVariant:11234,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:7581396|PMID:1483053|PMID:8301652
d00c2cb9-0b79-4579-8900-0936ada6a144,HGNC:2928,HGNC:12403,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
493d47d8-59f3-449e-99fa-1e22fab29f95,MGI:6507848,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,PMID:28505980
90978094-b4cb-4b2c-a66e-e0499f5e74b9,ClinVarVariant:650539,MONDO:0010679,GENO:0000841,likely_pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000841,PMID:12111668|PMID:16917894
045cb8c0-6e3f-4cf3-8c8f-2b59483b1156,Coriell:GM04978,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,
b46e9de2-eeb1-496f-9797-b5bad7defdf6,ClinVarVariant:409924,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
ca3f6d6d-5b74-46c4-87c6-01496b99a74d,ClinVarVariant:94584,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
4eb3b92d-ae82-4987-908f-7d0972bf8576,ClinVarVariant:455830,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:17561468
dca43ec1-1358-4b7a-b8cb-c0f6501d7765,MGI:2176880,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,PMID:9626497
d9a3ae29-622f-4d40-92d2-df19ac6d5ce6,ClinVarVariant:94773,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
af6c6161-1f1a-4299-b136-80568d6033be,ClinVarVariant:655764,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
2d24a5d3-a790-49d1-8969-f80e5fab2f1b,ClinVarVariant:447261,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
28a09fc0-4145-4fcc-87fe-250a611999da,ClinVarVariant:966170,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:18583217
92676e8a-7df1-4e98-a092-05197b2b3ebb,ClinVarVariant:526066,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
81bba0e5-a560-4daf-9214-ed85059a059c,ClinVarVariant:409906,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
589f6293-bb0a-4253-9109-8e85dbf2cde5,ZFIN:ZDB-FISH-150901-14025,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,PMID:27764767|PMID:24459606|PMID:24371125|PMID:21402949|PMID:26604135|PMID:31628052|PMID:29188128|PMID:26582133|PMID:28899790
6067cf63-4660-4028-bb06-de668dc27bff,HGNC:2928,HGNC:25174,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:25416956|PMID:28514442
e7d5268c-9406-4fd6-84f2-eced76dbccf5,ClinVarVariant:217180,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
459a138e-717e-4848-a10c-ab1a7490efbf,ClinVarVariant:654111,MONDO:0010679,GENO:0000841,likely_pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000841,PMID:16770791
8d043a22-3add-4758-9488-dd742747b4b2,ClinVarVariant:832720,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:9800909
b64091bd-113f-4354-aca5-c54dd518a3b2,ClinVarVariant:803888,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
ba07f376-c06f-4b3f-a340-8b5af52f6d71,ClinVarVariant:830885,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:22379338|PMID:28116794|PMID:28610567|PMID:18353051
66179bd7-ded5-415d-a9c7-09f8158fb97f,ClinVarVariant:803886,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
56bde577-b138-4813-b100-105f34970ce8,ClinVarVariant:217196,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:25007885|PMID:16770791|PMID:15351422
d5b94fab-a56d-46b2-b87d-b752ecd39915,ClinVarVariant:526055,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:16770791
95b834a0-aacc-45d4-95d7-6b37f76aceb8,ClinVarVariant:803864,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
71fa479c-85fb-4767-9f6f-c4423e6781de,dbSNP:rs12547243,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
9fcf8d5e-6c58-4107-b48f-7dd4215498e5,ClinVarVariant:832676,MONDO:0010679,GENO:0000841,likely_pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000841,
2b06636d-f200-4a1d-92e5-afb67148f710,ClinVarVariant:949876,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
0c8e3838-a06e-46cf-bd73-9d004cee41df,ClinVarVariant:981990,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
a8803817-ce66-4477-b088-112fee21fec5,HGNC:2928,HP:0006118,RO:0002200,has phenotype,http://purl.obolibrary.org/obo/RO_0002200,MONDO:0019181
5e59b55b-32f1-4927-91c3-22f69c23f218,ClinVarVariant:658441,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
59b9482e-0960-48b7-881c-fe518edc4b01,ClinVarVariant:455802,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
7d169e59-dea1-4abd-a8d2-b89a75eb24f0,ClinVarVariant:984107,MONDO:0010679,GENO:0000841,likely_pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000841,
a98b83bd-7dbd-41d2-95de-4ab0f43c536a,ClinVarVariant:526093,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:16566881|PMID:16049303
37209c44-ad20-43bc-ada6-e52b70a19200,ClinVarVariant:455848,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
8b43f676-2c21-40bd-a4da-c4ec9874c01e,ClinVarVariant:526160,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:23453023|PMID:25972034|PMID:17259292
634f7b6c-0551-4f38-909b-df5157013ef2,ClinVarVariant:832831,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:11381192|PMID:18353051
9963e674-4b5c-4dce-86a5-610c4fe8c2b9,ClinVarVariant:11220,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:1513469
e8a0ed67-45f5-4aa5-bf8c-536856c72416,HGNC:2928,HGNC:10056,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:31985874
7fd3b4f1-f765-4c03-a452-9d115e0ae6ef,HGNC:6134,HGNC:2928,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
1e12cbf7-5764-4efd-83b0-bea38976b8da,ClinVarVariant:852346,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:19409785|PMID:25007885|PMID:16770791|PMID:17041906|PMID:21520333
e55ad9af-6e67-48c3-b558-075a33619fa5,ClinVarVariant:803809,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
a6b4dabd-f1fb-45d2-af74-6682f64efd3e,ClinVarVariant:813444,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
9c47b9c2-0d23-4dc5-bcab-8a0923e8a867,ClinVarVariant:417505,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
e402a313-a9af-40a5-bff7-95c162c858d0,WormBase:WBGene00000832,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,WormBase:WBPaper00037625
cecca6c6-a907-410a-908d-aaca8c757934,ClinVarVariant:11207,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:2071150
ebf9445a-a596-43c6-9dc8-d86a866fe545,ClinVarVariant:964578,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
fef36032-bb9e-40d6-a5f5-80b44a0ef522,ClinVarVariant:803837,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
d97befbe-a827-4b78-af6a-a19d97bf4af0,ClinVarVariant:217205,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
28e1262e-7c99-40a5-b93b-ff5bb14c0865,ClinVarVariant:575026,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:21520333
e914030b-b4d9-4b1a-89cb-427066de2e21,ClinVarVariant:646387,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:26718981|PMID:19907931|PMID:9800909
1460957b-94a1-4ad7-9494-2054010a6468,ClinVarVariant:94454,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:17726484|PMID:16770791
1b761f18-f963-4879-b643-774c71183719,HGNC:2928,HGNC:11973,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:27880917
e6eed9c6-cf51-4648-bad0-9ed5ae107d75,ClinVarVariant:856607,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
18d2c5ce-2fa6-452f-9ef8-002bfefed34a,ClinVarVariant:803840,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
d2175bfa-df48-4a80-bd0e-71acab924581,ClinVarVariant:657916,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
61cc89dd-eee2-4ee0-9116-3cdc71788e5c,HGNC:2928,HGNC:144,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
0fb9ec75-3a2b-4c78-a81e-27f0c4a8d09d,ClinVarVariant:417501,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
d709636e-c903-4958-ac03-8c47cf6f0285,ClinVarVariant:649074,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:18752307|PMID:9441825|PMID:8034300|PMID:2063877|PMID:26911353|PMID:16917894|PMID:2316519
a8288d20-c74c-4ac8-89d6-1456e63b40d9,ClinVarVariant:455939,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
d78d3d7f-b5f3-434d-8f7b-fd3159a00646,ClinVarVariant:959273,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
8411e430-aef9-4ef3-beca-ce0d11a93d1b,ClinVarVariant:665027,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:20944443|PMID:18752307|PMID:22090376|PMID:24217213|PMID:15723292|PMID:18683213|PMID:9800909
148243f9-7f6f-4b82-8f97-34b9ba4d5ded,HGNC:2928,GO:0030049,RO:0002331,involved_in,http://purl.obolibrary.org/obo/RO_0002331,REACT:R-HSA-390522
59d94563-ae4e-4663-97d4-e673e460fdda,ClinVarVariant:217188,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:17726484
580be389-c10f-40bf-8152-3f3fafd5d087,ClinVarVariant:981976,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
fc9ca94c-10f7-4fb2-bb1c-c337eefcd5b5,ClinVarVariant:833435,MONDO:0010679,GENO:0000841,likely_pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000841,PMID:22223181
9299504a-22f2-4ae1-8ac9-d24659fd9a01,ClinVarVariant:831406,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
bdab4cfb-4591-4cf7-aa82-aef0aa521193,ClinVarVariant:984215,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
6ecedba3-7ece-4435-84c4-9c0e638cccd5,ClinVarVariant:831388,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
40371a5a-22bd-4a8e-b112-255a517a5ab2,ClinVarVariant:803906,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
f2b0f086-05b7-4cd6-8e64-63f7bed938fa,ClinVarVariant:417495,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
3c350e53-c5f4-4388-be6b-d95e73a109a7,ClinVarVariant:640083,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
55f70f70-f530-4f8a-b079-68199878b057,ClinVarVariant:239608,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
037cf96d-618c-4e1c-8687-8d1a587009b7,HGNC:2928,HGNC:12665,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
382bb49b-2b2d-42ea-a056-3743decb6e8c,ClinVarVariant:583732,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
22dd19bb-ed22-47a1-8755-07deed1cd4fa,ClinVarVariant:870280,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:25007885|PMID:19763152|PMID:20307669|PMID:22406018|PMID:16770791
16c041a8-31b2-4655-b301-39c5928a9e03,ClinVarVariant:663956,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:22090376|PMID:25244321|PMID:19449031|PMID:21851881|PMID:24217213|PMID:8423832|PMID:2063877|PMID:26081009|PMID:26911353
b18697e4-95c9-4689-ad13-ad93f6ac323a,HGNC:2928,HGNC:19737,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:27880917|PMID:27432908|PMID:28675297
9d6064ba-06ce-4290-823c-d06507ad3cea,ClinVarVariant:833025,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:9007319|PMID:2063877|PMID:25482253
ee1536c1-b6f0-4685-9b38-6a5b9661ca3a,ClinVarVariant:224665,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
5e7a9c93-a24b-49eb-aa69-deee7f44752b,ClinVarVariant:409917,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
ca0b0caa-8a00-4bd9-b31b-06dbd270d4f8,ClinVarVariant:860135,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:19937601
896b46cc-0407-4558-8508-d4b70bbd6734,HGNC:2928,MONDO:0010542,RO:0003303,causes condition,http://purl.obolibrary.org/obo/RO_0003303,
766db442-2be1-4e56-a8bf-62dd8ffb5218,ClinVarVariant:832063,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
a0a24b24-7f24-40d1-a985-94d09921f9c6,ClinVarVariant:592600,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
472869e0-df70-4a66-be3b-6c81c0be32f7,ClinVarVariant:584064,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:18752307|PMID:17726484|PMID:27206868|PMID:18683213|PMID:16917894
4c9c6697-1c82-4cf2-a0f6-03bbaefb9145,ClinVarVariant:964684,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:19937601|PMID:23536893|PMID:25007885|PMID:16770791
952f23f2-2b52-4462-a9c1-eeadec5b3ad2,ClinVarVariant:217205,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:11524473
cbcc3f41-e9c2-42ec-b6a0-0a034032ede3,ClinVarVariant:217176,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:19783145|PMID:11257468|PMID:20485447
6ba6539a-7ad5-49c8-b985-a3c684bc4d09,ClinVarVariant:832462,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
dba54a66-4246-4091-9fa3-7e84d14e2f68,ClinVarVariant:447265,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:25972034|PMID:19937601|PMID:25007885|PMID:16770791|PMID:17259292
db98b4e2-5038-412f-b1ff-e05f92924909,ClinVarVariant:803787,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
1bc9657d-d72e-4713-a2d5-5f3e71ef8acf,ClinVarVariant:217194,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
54766d75-eaa8-41f6-b10b-f8cd35315362,ClinVarVariant:11284,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
38a762c2-775e-4c57-9bb7-8947d7ce37bc,Coriell:GM07947,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,
3c5607d9-7c46-46e1-bc9a-4d6dc305a312,ClinVarVariant:646955,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
64e9c6ba-6506-4de2-999e-da3f2f75bf2f,ClinVarVariant:831345,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
da6f73ed-3f79-4091-9953-77cb35f105b1,dbSNP:rs6788567,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
a99fcd37-f221-4b10-8ab0-77677180b3e8,MGI:3531484,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,PMID:25511460
4b4be456-3a78-4f6d-b453-b7296bb46b37,MGI:6394025,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,PMID:31028078
d294efc4-370c-449b-9d3a-bff2cecf6eb1,dbSNP:rs6891905,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
8107edab-887d-4715-a97a-808261c830ec,ClinVarVariant:526063,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
15363cf9-ecdc-44e0-89b3-d9d92d2ea5df,ClinVarVariant:417488,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
af5aefcc-8ac3-47a3-b384-aacf64894013,ClinVarVariant:646368,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
abbfaae5-3e09-4e0f-96d1-50f2b62a0bde,MGI:2148589,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,PMID:25652448|PMID:25865621|PMID:31506484|PMID:22427904|PMID:25298424|PMID:27679742
f20d3bd9-ce76-4588-82f8-23bac9caef06,ClinVarVariant:972352,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
51a68ea4-3c2a-4e8a-bab4-b40b1ad3ea68,ClinVarVariant:830422,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
98b9aa9c-a4db-45c4-8153-8e56e287f5e4,HGNC:2928,GO:0008270,RO:0002327,enables,http://purl.obolibrary.org/obo/RO_0002327,GO_REF:0000002
ac65c448-c6c2-4575-be0e-776ca674c84a,ClinVarVariant:803789,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
35d1fa23-b207-410c-9002-2274be6fee17,ClinVarVariant:455843,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:25482253|PMID:11409318
8045180f-1427-4e20-8929-a84be0c12246,ClinVarVariant:960509,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
5397eeae-4b46-4f50-bc81-15e12fd383e6,ClinVarVariant:803849,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
44a7800c-4eb8-4bd4-8554-961d7eccbb27,MGI:1913496,HGNC:2928,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:26496610
9b663754-bef3-43ae-97ec-18b88d3f20f4,ClinVarVariant:492825,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
78a8b8fc-43a5-4c20-b5c2-f631e6a2b805,HGNC:2928,HGNC:6134,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
42142059-8de3-40ec-a28c-eb19da981b39,MGI:3798606,MONDO:0010679,RO:0003301,has role in modeling,http://purl.obolibrary.org/obo/RO_0003301,PMID:7843915
63603694-5483-4b18-be74-24ac8b626943,HGNC:164,HGNC:2928,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,
2f306f87-e0d9-4ae6-9c92-8e96fcbd2ad0,ClinVarVariant:830499,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
a52c1944-f17c-4378-8ef2-bd118c86a7f6,ClinVarVariant:11257,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
6d5a5c1e-ff77-4f0c-9693-589dd9bb4904,ClinVarVariant:94772,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
899bb57a-0b15-450a-ba19-2b93e7bec91d,dbSNP:rs7108263,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
beff68f2-3e63-40a0-aed2-0e0dee57a377,ClinVarVariant:831830,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
018e00c5-c12c-4d9a-a563-9e1044cb110b,ClinVarVariant:455797,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
f20f33fd-62e4-41d3-8ca4-9831bca41d59,ClinVarVariant:526091,HGNC:2928,GENO:0000418,has_affected_feature,http://purl.obolibrary.org/obo/GENO_0000418,
6bff1c1c-13de-4592-8339-070f5c5990d8,ClinVarVariant:455925,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,
d17a7284-87af-442a-b58c-0b7fc1a5b20a,ClinVarVariant:643749,MONDO:0010679,GENO:0000840,pathogenic_for_condition,http://purl.obolibrary.org/obo/GENO_0000840,PMID:26968818|PMID:17259292
b010ac07-ae61-433e-8791-9cfa9181712f,HGNC:2928,HGNC:26272,RO:0002434,interacts with,http://purl.obolibrary.org/obo/RO_0002434,PMID:28514442
e5d586c5-2d29-43ec-b920-b5f753c918a6,dbSNP:rs12524310,MONDO:0010679,RO:0003304,contributes to condition,http://purl.obolibrary.org/obo/RO_0003304,PMID:30014611
