id,label,iri,semantic,taxon_id,taxon_label,semantic_label
WormBase:WBGene00000960,dgk-3,https://www.wormbase.org/get?name=WBGene00000960,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ZFIN:ZDB-GENE-021011-2,pak2a,http://zfin.org/ZDB-GENE-021011-2,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSOANG00000043938,ENSEMBL:ENSOANG00000043938,http://ensembl.org/id/ENSOANG00000043938,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSGALG00000008544,ENSEMBL:ENSGALG00000008544,http://ensembl.org/id/ENSGALG00000008544,gene,NCBITaxon:9031,Gallus gallus,Gene
HGNC:129,ACTA1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:129,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSOANG00000040179,ENSEMBL:ENSOANG00000040179,http://ensembl.org/id/ENSOANG00000040179,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
MGI:1891731,Stub1,http://www.informatics.jax.org/accession/MGI:1891731,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSECAG00000015182,ENSEMBL:ENSECAG00000015182,http://ensembl.org/id/ENSECAG00000015182,gene,NCBITaxon:9796,Equus caballus,Gene
ZFIN:ZDB-GENE-101013-2,arhgef6,http://zfin.org/ZDB-GENE-101013-2,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSOANG00000012754,ENSEMBL:ENSOANG00000012754,http://ensembl.org/id/ENSOANG00000012754,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSPTRG00000024314,ENSEMBL:ENSPTRG00000024314,http://ensembl.org/id/ENSPTRG00000024314,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSOANG00000000850,ENSEMBL:ENSOANG00000000850,http://ensembl.org/id/ENSOANG00000000850,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
MGI:1098226,Kif14,http://www.informatics.jax.org/accession/MGI:1098226,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSSSCG00000006631,ENSEMBL:ENSSSCG00000006631,http://ensembl.org/id/ENSSSCG00000006631,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSOANG00000006060,ENSEMBL:ENSOANG00000006060,http://ensembl.org/id/ENSOANG00000006060,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSPTRG00000042355,ENSEMBL:ENSPTRG00000042355,http://ensembl.org/id/ENSPTRG00000042355,gene,NCBITaxon:9598,Pan troglodytes,Gene
RGD:3729,Snca,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=3729,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ZFIN:ZDB-GENE-040625-114,tpm2,http://zfin.org/ZDB-GENE-040625-114,gene,NCBITaxon:7955,Danio rerio,Gene
dictyBase:DDB_G0286623,DDB0187054,http://dictybase.org/gene/DDB_G0286623,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSSSCG00000029131,KCNU1,http://ensembl.org/id/ENSSSCG00000029131,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSMODG00000011228,ENSEMBL:ENSMODG00000011228,http://ensembl.org/id/ENSMODG00000011228,gene,NCBITaxon:13616,Monodelphis domestica,Gene
FlyBase:FBgn0250785,vari,http://flybase.org/reports/FBgn0250785,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
Xenbase:XB-GENE-5870147,dgkb,http://www.xenbase.org/gene/showgene.do?method=display&geneId=XB-GENE-5870147,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
MGI:98932,Vim,http://www.informatics.jax.org/accession/MGI:98932,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSOANG00000013307,ENSEMBL:ENSOANG00000013307,http://ensembl.org/id/ENSOANG00000013307,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSMODG00000008796,ENSEMBL:ENSMODG00000008796,http://ensembl.org/id/ENSMODG00000008796,gene,NCBITaxon:13616,Monodelphis domestica,Gene
RGD:1564174,Tns3,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=1564174,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSG00000231236,ENSEMBL:ENSG00000231236,http://ensembl.org/id/ENSG00000231236,gene,OBI:0100026,organism,Gene
ENSEMBL:ENSCAFG00000005606,PAK4,http://ensembl.org/id/ENSCAFG00000005606,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
WormBase:WBGene00000051,acr-12,https://www.wormbase.org/get?name=WBGene00000051,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSSSCG00000023357,REST,http://ensembl.org/id/ENSSSCG00000023357,gene,NCBITaxon:9823,Sus scrofa,Gene
ZFIN:ZDB-GENE-040426-2085,pak5,http://zfin.org/ZDB-GENE-040426-2085,gene,NCBITaxon:7955,Danio rerio,Gene
NCBITaxon:4896,Schizosaccharomyces pombe,NA,taxon,NA,NA,Taxon
ENSEMBL:ENSCAFG00000007975,ENSEMBL:ENSCAFG00000007975,http://ensembl.org/id/ENSCAFG00000007975,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSXETG00000038966,ENSEMBL:ENSXETG00000038966,http://ensembl.org/id/ENSXETG00000038966,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ENSEMBL:ENSOANG00000009183,ENSEMBL:ENSOANG00000009183,http://ensembl.org/id/ENSOANG00000009183,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
FlyBase:FBgn0260934,par-1,http://flybase.org/reports/FBgn0260934,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSBTAG00000020080,MYBPC2,http://ensembl.org/id/ENSBTAG00000020080,gene,NCBITaxon:9913,Bos taurus,Gene
WormBase:WBGene00018304,agr-1,https://www.wormbase.org/get?name=WBGene00018304,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
NCBITaxon:9615,Canis lupus familiaris,NA,taxon,NA,NA,Taxon
RGD:2085,Alb,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=2085,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSXETG00000035453,ENSEMBL:ENSXETG00000035453,http://ensembl.org/id/ENSXETG00000035453,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ENSEMBL:ENSOANG00000002406,ENSEMBL:ENSOANG00000002406,http://ensembl.org/id/ENSOANG00000002406,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSECAG00000037764,ENSEMBL:ENSECAG00000037764,http://ensembl.org/id/ENSECAG00000037764,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSSSCG00000021494,CDC25A,http://ensembl.org/id/ENSSSCG00000021494,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSECAG00000015727,ENSEMBL:ENSECAG00000015727,http://ensembl.org/id/ENSECAG00000015727,gene,NCBITaxon:9796,Equus caballus,Gene
ZFIN:ZDB-GENE-070117-2,dtna,http://zfin.org/ZDB-GENE-070117-2,gene,NCBITaxon:7955,Danio rerio,Gene
MGI:1929897,Clstn2,http://www.informatics.jax.org/accession/MGI:1929897,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSGALG00000004347,NEDD4,http://ensembl.org/id/ENSGALG00000004347,gene,NCBITaxon:9031,Gallus gallus,Gene
MGI:1355335,Tmod2,http://www.informatics.jax.org/accession/MGI:1355335,gene,NCBITaxon:10090,Mus musculus,Gene
FlyBase:FBgn0000042,Act5C,http://flybase.org/reports/FBgn0000042,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSSSCG00000016726,ADCY1,http://ensembl.org/id/ENSSSCG00000016726,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSMODG00000007358,ENSEMBL:ENSMODG00000007358,http://ensembl.org/id/ENSMODG00000007358,gene,NCBITaxon:13616,Monodelphis domestica,Gene
dictyBase:DDB_G0292304,mrkA,http://dictybase.org/gene/DDB_G0292304,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ZFIN:ZDB-GENE-030131-4145,mark2a,http://zfin.org/ZDB-GENE-030131-4145,gene,NCBITaxon:7955,Danio rerio,Gene
ZFIN:ZDB-GENE-050809-1,slc8a1a,http://zfin.org/ZDB-GENE-050809-1,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSCAFG00000003821,ITGB1,http://ensembl.org/id/ENSCAFG00000003821,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
MGI:1316648,Ahnak,http://www.informatics.jax.org/accession/MGI:1316648,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSOANG00000004096,ENSEMBL:ENSOANG00000004096,http://ensembl.org/id/ENSOANG00000004096,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
WormBase:WBGene00017787,nhr-141,https://www.wormbase.org/get?name=WBGene00017787,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
MGI:1927664,Sirt2,http://www.informatics.jax.org/accession/MGI:1927664,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSOANG00000015106,ENSEMBL:ENSOANG00000015106,http://ensembl.org/id/ENSOANG00000015106,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
dictyBase:DDB_G0293590,nfx1,http://dictybase.org/gene/DDB_G0293590,gene,NCBITaxon:44689,Dictyostelium discoideum,Gene
ENSEMBL:ENSECAG00000009665,ENSEMBL:ENSECAG00000009665,http://ensembl.org/id/ENSECAG00000009665,gene,NCBITaxon:9796,Equus caballus,Gene
RGD:3947,Utrn,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=3947,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSFCAG00000046678,ENSEMBL:ENSFCAG00000046678,http://ensembl.org/id/ENSFCAG00000046678,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSSSCG00000034495,SNTG1,http://ensembl.org/id/ENSSSCG00000034495,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSFCAG00000000304,ENSEMBL:ENSFCAG00000000304,http://ensembl.org/id/ENSFCAG00000000304,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSECAG00000024318,ENSEMBL:ENSECAG00000024318,http://ensembl.org/id/ENSECAG00000024318,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSFCAG00000009197,ENSEMBL:ENSFCAG00000009197,http://ensembl.org/id/ENSFCAG00000009197,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSMODG00000003990,ENSEMBL:ENSMODG00000003990,http://ensembl.org/id/ENSMODG00000003990,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSPTRG00000012658,ENSEMBL:ENSPTRG00000012658,http://ensembl.org/id/ENSPTRG00000012658,gene,NCBITaxon:9598,Pan troglodytes,Gene
HGNC:6494,LAMC3,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:6494,gene,NCBITaxon:9606,Homo sapiens,Gene
FlyBase:FBgn0015803,RtGEF,http://flybase.org/reports/FBgn0015803,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
WormBase:WBGene00020836,lgc-34,https://www.wormbase.org/get?name=WBGene00020836,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSMMUG00000006400,ENSEMBL:ENSMMUG00000006400,http://ensembl.org/id/ENSMMUG00000006400,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSGALG00000012783,MYBPC1,http://ensembl.org/id/ENSGALG00000012783,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSACAG00000008061,ENSEMBL:ENSACAG00000008061,http://ensembl.org/id/ENSACAG00000008061,gene,NCBITaxon:28377,Anolis carolinensis,Gene
HGNC:11873,TMOD3,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11873,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSMMUG00000020954,ENSEMBL:ENSMMUG00000020954,http://ensembl.org/id/ENSMMUG00000020954,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSACAG00000017003,ENSEMBL:ENSACAG00000017003,http://ensembl.org/id/ENSACAG00000017003,gene,NCBITaxon:28377,Anolis carolinensis,Gene
WormBase:WBGene00015395,nhr-147,https://www.wormbase.org/get?name=WBGene00015395,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSECAG00000002481,ENSEMBL:ENSECAG00000002481,http://ensembl.org/id/ENSECAG00000002481,gene,NCBITaxon:9796,Equus caballus,Gene
HGNC:2987,DOCK1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:2987,gene,NCBITaxon:9606,Homo sapiens,Gene
RGD:61948,Tmod2,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=61948,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSACAG00000006216,ENSEMBL:ENSACAG00000006216,http://ensembl.org/id/ENSACAG00000006216,gene,NCBITaxon:28377,Anolis carolinensis,Gene
Xenbase:XB-GENE-6258370,sgca,http://www.xenbase.org/gene/showgene.do?method=display&geneId=XB-GENE-6258370,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ENSEMBL:ENSSSCG00000007334,SRC,http://ensembl.org/id/ENSSSCG00000007334,gene,NCBITaxon:9823,Sus scrofa,Gene
NCBITaxon:3702,Arabidopsis thaliana,NA,taxon,NA,NA,Taxon
ENSEMBL:ENSFCAG00000002809,ENSEMBL:ENSFCAG00000002809,http://ensembl.org/id/ENSFCAG00000002809,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSOANG00000002365,ENSEMBL:ENSOANG00000002365,http://ensembl.org/id/ENSOANG00000002365,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
RGD:61822,Kcnj10,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=61822,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSXETG00000036025,ENSEMBL:ENSXETG00000036025,http://ensembl.org/id/ENSXETG00000036025,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ENSEMBL:ENSOANG00000006737,ENSEMBL:ENSOANG00000006737,http://ensembl.org/id/ENSOANG00000006737,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSMMUG00000038377,ENSEMBL:ENSMMUG00000038377,http://ensembl.org/id/ENSMMUG00000038377,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSCAFG00000017522,ENSEMBL:ENSCAFG00000017522,http://ensembl.org/id/ENSCAFG00000017522,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
RGD:621498,Cdc25a,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=621498,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSECAG00000020912,ENSEMBL:ENSECAG00000020912,http://ensembl.org/id/ENSECAG00000020912,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSOANG00000038513,ENSEMBL:ENSOANG00000038513,http://ensembl.org/id/ENSOANG00000038513,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
HGNC:11068,SLC8A1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11068,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSCAFG00000012504,ACTN3,http://ensembl.org/id/ENSCAFG00000012504,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
EnsemblGenome:BAE76841,EnsemblGenome:BAE76841,http://www.ensemblgenomes.org/id/BAE76841,gene,NCBITaxon:562,Escherichia coli,Gene
ENSEMBL:ENSOANG00000001050,ENSEMBL:ENSOANG00000001050,http://ensembl.org/id/ENSOANG00000001050,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSSSCG00000032772,ENSEMBL:ENSSSCG00000032772,http://ensembl.org/id/ENSSSCG00000032772,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSBTAG00000009707,ENSEMBL:ENSBTAG00000009707,http://ensembl.org/id/ENSBTAG00000009707,gene,NCBITaxon:9913,Bos taurus,Gene
ENSEMBL:ENSXETG00000004310,ENSEMBL:ENSXETG00000004310,http://ensembl.org/id/ENSXETG00000004310,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
PomBase:SPAC110.03,cdc42,https://www.pombase.org/spombe/result/SPAC110.03,gene,NCBITaxon:284812,Schizosaccharomyces pombe 972h-,Gene
ENSEMBL:ENSPTRG00000022919,ENSEMBL:ENSPTRG00000022919,http://ensembl.org/id/ENSPTRG00000022919,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSGALG00000030247,TMOD4,http://ensembl.org/id/ENSGALG00000030247,gene,NCBITaxon:9031,Gallus gallus,Gene
WormBase:WBGene00003659,nhr-69,https://www.wormbase.org/get?name=WBGene00003659,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
RGD:1585877,Kcnu1,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=1585877,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSECAG00000008303,ENSEMBL:ENSECAG00000008303,http://ensembl.org/id/ENSECAG00000008303,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSMODG00000024073,ENSEMBL:ENSMODG00000024073,http://ensembl.org/id/ENSMODG00000024073,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSACAG00000011902,ENSEMBL:ENSACAG00000011902,http://ensembl.org/id/ENSACAG00000011902,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSACAG00000017332,ENSEMBL:ENSACAG00000017332,http://ensembl.org/id/ENSACAG00000017332,gene,NCBITaxon:28377,Anolis carolinensis,Gene
WormBase:WBGene00006508,tns-1,https://www.wormbase.org/get?name=WBGene00006508,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSACAG00000012178,ENSEMBL:ENSACAG00000012178,http://ensembl.org/id/ENSACAG00000012178,gene,NCBITaxon:28377,Anolis carolinensis,Gene
MGI:101771,Sntb2,http://www.informatics.jax.org/accession/MGI:101771,gene,NCBITaxon:10090,Mus musculus,Gene
RGD:1305852,Fkrp,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=1305852,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSCAFG00030017683,ENSEMBL:ENSCAFG00030017683,http://ensembl.org/id/ENSCAFG00030017683,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
WormBase:WBGene00003371,mlc-3,https://www.wormbase.org/get?name=WBGene00003371,gene,NCBITaxon:6239,Caenorhabditis elegans,Gene
ENSEMBL:ENSFCAG00000005955,ENSEMBL:ENSFCAG00000005955,http://ensembl.org/id/ENSFCAG00000005955,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSECAG00000007867,ENSEMBL:ENSECAG00000007867,http://ensembl.org/id/ENSECAG00000007867,gene,NCBITaxon:9796,Equus caballus,Gene
HGNC:19166,TBC1D5,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:19166,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSCAFG00000002620,TNNT1,http://ensembl.org/id/ENSCAFG00000002620,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
NCBIGene:396472,MYL4,https://www.ncbi.nlm.nih.gov/gene/396472,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSCAFG00000016374,TCAP,http://ensembl.org/id/ENSCAFG00000016374,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSMODG00000010868,ENSEMBL:ENSMODG00000010868,http://ensembl.org/id/ENSMODG00000010868,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSFCAG00000023950,ENSEMBL:ENSFCAG00000023950,http://ensembl.org/id/ENSFCAG00000023950,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSSSCG00000006556,TPM3,http://ensembl.org/id/ENSSSCG00000006556,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSMODG00000025574,ENSEMBL:ENSMODG00000025574,http://ensembl.org/id/ENSMODG00000025574,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ZFIN:ZDB-GENE-070112-2362,mybpc3,http://zfin.org/ZDB-GENE-070112-2362,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSFCAG00000046126,ENSEMBL:ENSFCAG00000046126,http://ensembl.org/id/ENSFCAG00000046126,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSFCAG00000001035,ENSEMBL:ENSFCAG00000001035,http://ensembl.org/id/ENSFCAG00000001035,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSSSCG00000034357,DAG1,http://ensembl.org/id/ENSSSCG00000034357,gene,NCBITaxon:9823,Sus scrofa,Gene
RGD:7630023,Eml3,http://rgd.mcw.edu/rgdweb/report/gene/main.html?id=7630023,gene,NCBITaxon:10116,Rattus norvegicus,Gene
ENSEMBL:ENSOANG00000043468,ENSEMBL:ENSOANG00000043468,http://ensembl.org/id/ENSOANG00000043468,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
MGI:109192,Actn2,http://www.informatics.jax.org/accession/MGI:109192,gene,NCBITaxon:10090,Mus musculus,Gene
ENSEMBL:ENSECAG00000021805,ENSEMBL:ENSECAG00000021805,http://ensembl.org/id/ENSECAG00000021805,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSFCAG00000010286,ENSEMBL:ENSFCAG00000010286,http://ensembl.org/id/ENSFCAG00000010286,gene,NCBITaxon:9685,Felis catus,Gene
Xenbase:XB-GENE-973307,sncb,http://www.xenbase.org/gene/showgene.do?method=display&geneId=XB-GENE-973307,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ENSEMBL:ENSECAG00000039086,ENSEMBL:ENSECAG00000039086,http://ensembl.org/id/ENSECAG00000039086,gene,NCBITaxon:9796,Equus caballus,Gene
ENSEMBL:ENSECAG00000020281,ENSEMBL:ENSECAG00000020281,http://ensembl.org/id/ENSECAG00000020281,gene,NCBITaxon:9796,Equus caballus,Gene
ZFIN:ZDB-GENE-041114-60,tnni2a.1,http://zfin.org/ZDB-GENE-041114-60,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSACAG00000016263,ENSEMBL:ENSACAG00000016263,http://ensembl.org/id/ENSACAG00000016263,gene,NCBITaxon:28377,Anolis carolinensis,Gene
HGNC:7612,MYOG,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7612,gene,NCBITaxon:9606,Homo sapiens,Gene
ENSEMBL:ENSCAFG00000011744,LAMB2,http://ensembl.org/id/ENSCAFG00000011744,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSCAFG00000009033,ENSEMBL:ENSCAFG00000009033,http://ensembl.org/id/ENSCAFG00000009033,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSCAFG00000006373,A0A5F4C140,http://ensembl.org/id/ENSCAFG00000006373,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSFCAG00000007701,ENSEMBL:ENSFCAG00000007701,http://ensembl.org/id/ENSFCAG00000007701,gene,NCBITaxon:9685,Felis catus,Gene
ENSEMBL:ENSOANG00000012417,ENSEMBL:ENSOANG00000012417,http://ensembl.org/id/ENSOANG00000012417,gene,NCBITaxon:9258,Ornithorhynchus anatinus,Gene
ENSEMBL:ENSMMUG00000013507,ENSEMBL:ENSMMUG00000013507,http://ensembl.org/id/ENSMMUG00000013507,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSMMUG00000000330,ENSEMBL:ENSMMUG00000000330,http://ensembl.org/id/ENSMMUG00000000330,gene,NCBITaxon:9544,Macaca mulatta,Gene
ZFIN:ZDB-GENE-060526-267,git2a,http://zfin.org/ZDB-GENE-060526-267,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSCAFG00000020267,TERF2,http://ensembl.org/id/ENSCAFG00000020267,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ENSEMBL:ENSACAG00000007921,ENSEMBL:ENSACAG00000007921,http://ensembl.org/id/ENSACAG00000007921,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSMODG00000012050,ENSEMBL:ENSMODG00000012050,http://ensembl.org/id/ENSMODG00000012050,gene,NCBITaxon:13616,Monodelphis domestica,Gene
ENSEMBL:ENSPTRG00000003161,ENSEMBL:ENSPTRG00000003161,http://ensembl.org/id/ENSPTRG00000003161,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSSSCG00000033550,F2Z5K9,http://ensembl.org/id/ENSSSCG00000033550,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSGALG00000028612,MYH1G,http://ensembl.org/id/ENSGALG00000028612,gene,NCBITaxon:9031,Gallus gallus,Gene
ENSEMBL:ENSACAG00000009520,ENSEMBL:ENSACAG00000009520,http://ensembl.org/id/ENSACAG00000009520,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSCAFG00000008491,DLGAP4,http://ensembl.org/id/ENSCAFG00000008491,gene,NCBITaxon:9615,Canis lupus familiaris,Gene
ZFIN:ZDB-GENE-160216-3,kcnj4,http://zfin.org/ZDB-GENE-160216-3,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSPTRG00000015345,ENSEMBL:ENSPTRG00000015345,http://ensembl.org/id/ENSPTRG00000015345,gene,NCBITaxon:9598,Pan troglodytes,Gene
HGNC:11728,TERF1,https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11728,gene,NCBITaxon:9606,Homo sapiens,Gene
FlyBase:FBgn0283471,wupA,http://flybase.org/reports/FBgn0283471,gene,NCBITaxon:7227,Drosophila melanogaster,Gene
ENSEMBL:ENSPTRG00000049908,ENSEMBL:ENSPTRG00000049908,http://ensembl.org/id/ENSPTRG00000049908,gene,NCBITaxon:9598,Pan troglodytes,Gene
ENSEMBL:ENSACAG00000012949,ENSEMBL:ENSACAG00000012949,http://ensembl.org/id/ENSACAG00000012949,gene,NCBITaxon:28377,Anolis carolinensis,Gene
ENSEMBL:ENSSSCG00000028228,XPO1,http://ensembl.org/id/ENSSSCG00000028228,gene,NCBITaxon:9823,Sus scrofa,Gene
ENSEMBL:ENSECAG00000034383,ENSEMBL:ENSECAG00000034383,http://ensembl.org/id/ENSECAG00000034383,gene,NCBITaxon:9796,Equus caballus,Gene
ZFIN:ZDB-GENE-020419-38,terfa,http://zfin.org/ZDB-GENE-020419-38,gene,NCBITaxon:7955,Danio rerio,Gene
ENSEMBL:ENSMMUG00000010440,ENSEMBL:ENSMMUG00000010440,http://ensembl.org/id/ENSMMUG00000010440,gene,NCBITaxon:9544,Macaca mulatta,Gene
ENSEMBL:ENSXETG00000030281,ENSEMBL:ENSXETG00000030281,http://ensembl.org/id/ENSXETG00000030281,gene,NCBITaxon:8364,Xenopus tropicalis,Gene
ENSEMBL:ENSGALG00000003261,PTRF,http://ensembl.org/id/ENSGALG00000003261,gene,NCBITaxon:9031,Gallus gallus,Gene
